rowid,qc_ind,stno,loggerid,time,ind_latitude,latitude,latitude_1,latitude_2,ind_longitude,longitude,longitude_1,longitude_2,ind_airpressure,airpressure,airpressure_1,airpressure_2,ind_airtemp,airtemp,airtemp_1,airtemp_2,ind_conductivity_16,conductivity_16,ind_hm0,hm0,ind_hm0a,hm0a,ind_hm0b,hm0b,ind_hmax,hmax,ind_humidity,humidity,humidity_1,humidity_2,ind_mdir,mdir,ind_mdira,mdira,ind_mdirb,mdirb,ind_s1mean,s1mean,ind_salinity_16,salinity_16,ind_seatemp_16,seatemp_16,ind_seatemp_aa,seatemp_aa,seatemp_aa_1,seatemp_aa_2,ind_sprtp,sprtp,ind_thhf,thhf,ind_thmax,thmax,ind_thtp,thtp,ind_tm01,tm01,ind_tm02,tm02,ind_tm02a,tm02a,ind_tm02b,tm02b,ind_tp,tp,ind_ts,ts,ind_winddir,winddir,winddir_1,winddir_2,ind_windgust,windgust,windgust_1,windgust_2,ind_windsp,windsp,windsp_1,windsp_2,source_file,station_year
1,1,62091,347_Wavesense  ,2023-09-26 04:00:00,0,53.46799,53.46799,53.46768,0,-5.416748,-5.416748,-5.416748,1,1009.216,1009.216,1009.375,1,16.07422,16.07422,15.87891,9,,1,2.5,0,0.1563,0,2.5,1,3.75,1,86.62109,86.62109,86.52344,1,180.0,0,168.75,0,180.0,0,0.0313,0,25.0,9,,1,15.62073,15.62073,15.63354,0,35.5078,0,177.1875,0,5.9766,0,188.4375,0,5.3906,0,5.1563,0,12.8906,0,5.1563,1,6.3281,0,5.9766,1,171.5625,182.8125,171.5625,1,32.91626,34.96642,32.91626,1,25.62685,24.26009,25.62685,2023_62091_zzqc_fugrobuoy.csv,62091_2023
1,1,62092,314_Wavesense  ,2023-09-26 04:00:00,0,51.21487,51.21487,51.21503,0,-10.54901,-10.54901,-10.54901,1,1006.628,1006.995,1006.628,1,15.73242,15.73242,15.87891,9,,1,5.0,0,3.4375,0,3.5938,1,7.3438,1,75.29297,0.58594,75.29297,1,254.5313,0,275.625,0,233.4375,0,0.0332,0,34.91257,9,,1,15.62988,16.61316,15.62988,0,21.7969,0,140.625,0,9.7266,0,277.0313,0,8.4375,0,7.8516,0,11.4844,0,6.4453,1,11.1328,0,9.8438,1,242.9297,256.9922,242.9297,1,20.61538,22.09605,20.61538,1,16.17339,15.03443,16.17339,2023_62092_zzqc_fugrobuoy.csv,62092_2023
1,1,62094,12143_CR6      ,2023-09-26 04:00:00,0,51.69125,51.69125,51.69125,0,-6.709839,-6.709839,-6.709839,1,1009.229,1009.229,1009.204,1,16.41602,16.41602,16.02539,9,,1,2.8125,0,1.4063,0,2.4609,6,4.375,1,88.47656,88.47656,87.98828,1,226.4063,0,254.5313,0,217.9688,0,0.0332,9,,9,,1,15.91003,15.91003,15.9082,0,116.7188,0,67.5,0,8.4375,0,248.9063,0,6.5625,0,5.9766,0,12.0703,0,5.3906,1,11.7188,0,7.7344,1,171.5625,171.5625,180.7031,1,27.9048,27.9048,29.72715,1,19.24861,19.24861,23.6906,2023_62094_zzqc_fugrobuoy.csv,62094_2023
1,1,62095,12145_CR6      ,2023-09-26 04:00:00,0,53.08987,53.08987,53.08972,0,-15.92133,-15.92133,-15.92133,1,1001.135,1001.135,1001.05,1,13.87695,13.87695,13.97461,9,,1,3.8672,0,2.2266,0,3.2813,6,5.9375,1,68.75,68.75,68.94531,1,244.6875,0,251.7188,0,241.875,0,0.0293,0,35.51582,9,,1,15.62073,15.62073,15.62256,0,127.9688,0,213.75,0,7.7344,0,257.3438,0,7.7344,0,7.1484,0,11.0156,0,6.3281,1,11.1328,0,9.0234,1,267.1875,259.8047,267.1875,0,26.99362,28.36038,26.99362,1,19.70421,15.71781,19.70421,2023_62095_zzqc_fugrobuoy.csv,62095_2023
1,1,62095,341_Wavesense  ,2023-09-26 04:00:00,0,53.08972,53.08972,53.09094,0,-15.92133,-15.92133,-15.92023,1,1001.135,1001.135,1001.05,1,13.87695,13.87695,13.97461,9,,1,3.9063,0,1.9531,0,3.4375,1,5.7422,1,68.75,68.75,68.94531,1,248.9063,0,255.9375,0,247.5,0,0.0273,0,35.51582,9,,1,15.62073,15.62073,15.62256,0,45.0,0,250.3125,0,9.4922,0,260.1563,0,7.8516,0,7.2656,0,11.1328,0,6.6797,1,9.6094,0,9.0234,1,267.1875,259.8047,267.1875,1,26.99362,28.36038,26.99362,1,19.70421,15.71781,19.70421,2023_62095_zzqc_fugrobuoy.csv,62095_2023
1,1,62091,347_Wavesense  ,2023-09-26 05:00:00,0,53.46799,53.46799,53.46799,0,-5.416748,-5.416748,-5.416748,1,1008.35,1008.35,1008.606,1,16.12305,16.12305,15.92773,9,,1,2.5,0,0.1563,0,2.5,1,2.9688,1,87.30469,87.30469,86.62109,1,181.4063,0,157.5,0,181.4063,0,0.0332,0,25.0,9,,1,15.5603,15.5603,15.57861,0,43.5938,0,189.8438,0,5.8594,0,182.8125,0,5.0391,0,4.8047,0,12.3047,0,4.8047,1,5.7422,0,5.9766,1,174.375,183.8672,174.375,1,29.49936,31.54951,29.49936,1,24.48789,23.23502,24.48789,2023_62091_zzqc_fugrobuoy.csv,62091_2023
1,1,62092,314_Wavesense  ,2023-09-26 05:00:00,0,51.21472,51.21472,51.21487,0,-10.54901,-10.54901,-10.54901,1,1007.166,1007.275,1007.166,1,15.87891,15.87891,15.92773,9,,1,4.375,0,2.9688,0,3.2031,1,6.4063,1,74.02344,0.68359,74.02344,1,247.5,0,275.625,0,225.0,0,0.0293,0,34.92638,9,,1,15.65735,16.61316,15.65735,0,24.2578,0,97.0313,0,11.0156,0,279.8438,0,8.2031,0,7.5,0,11.8359,0,6.0938,1,12.0703,0,10.1953,1,241.875,252.0703,241.875,1,21.98214,23.12112,21.98214,1,17.42625,15.49001,17.42625,2023_62092_zzqc_fugrobuoy.csv,62092_2023
1,1,62094,12143_CR6      ,2023-09-26 05:00:00,0,51.69125,51.69125,51.69125,0,-6.709839,-6.709839,-6.709839,1,1009.119,1009.119,1009.229,1,14.90234,14.90234,14.6582,9,,1,2.8125,0,1.4063,0,2.4609,6,5.1563,1,89.84375,89.84375,88.57422,1,225.0,0,255.9375,0,213.75,0,0.0332,9,,9,,1,15.91003,15.91003,15.91003,0,123.75,0,203.9063,0,9.375,0,258.75,0,6.4453,0,5.8594,0,11.6016,0,5.2734,1,11.1328,0,7.5,1,191.25,191.25,200.7422,1,33.37186,33.37186,37.47215,1,22.43774,22.43774,27.56311,2023_62094_zzqc_fugrobuoy.csv,62094_2023
1,1,62095,341_Wavesense  ,2023-09-26 05:00:00,0,53.08896,53.08896,53.08972,0,-15.92462,-15.92462,-15.92133,1,1001.501,1001.501,1001.428,1,13.63281,13.63281,13.7793,9,,1,3.6719,0,1.7188,0,3.2813,1,5.3906,1,72.65625,72.65625,73.04688,1,234.8438,0,255.9375,0,227.8125,0,0.0254,0,35.51132,9,,1,15.56213,15.56213,15.5603,0,45.3516,0,219.375,0,8.6719,0,205.3125,0,7.7344,0,7.2656,0,11.1328,0,6.6797,1,9.375,0,8.9063,1,272.4609,270.0,272.4609,1,23.12112,23.00723,23.12112,1,16.85678,13.89545,16.85678,2023_62095_zzqc_fugrobuoy.csv,62095_2023
1,1,62095,12145_CR6      ,2023-09-26 05:00:00,0,53.08896,53.08896,53.08896,0,-15.92462,-15.92462,-15.92462,1,1001.501,1001.501,1001.428,1,13.63281,13.63281,13.7793,9,,1,3.75,0,1.9922,0,3.1641,6,6.25,1,72.65625,72.65625,73.04688,1,236.25,0,253.125,0,230.625,0,0.0293,0,35.51132,9,,1,15.56213,15.56213,15.5603,0,175.7813,0,217.9688,0,8.4375,0,233.4375,0,7.6172,0,7.1484,0,11.0156,0,6.4453,1,9.9609,0,8.9063,1,272.4609,270.0,272.4609,0,23.12112,23.00723,23.12112,1,16.85678,13.89545,16.85678,2023_62095_zzqc_fugrobuoy.csv,62095_2023
