rowid,qc_ind,stno,loggerid,time,ind_latitude,latitude,latitude_1,latitude_2,ind_longitude,longitude,longitude_1,longitude_2,ind_airpressure,airpressure,airpressure_1,airpressure_2,ind_airtemp,airtemp,airtemp_1,airtemp_2,ind_conductivity_16,conductivity_16,ind_hm0,hm0,ind_hm0a,hm0a,ind_hm0b,hm0b,ind_hmax,hmax,ind_humidity,humidity,humidity_1,humidity_2,ind_mdir,mdir,ind_mdira,mdira,ind_mdirb,mdirb,ind_s1mean,s1mean,ind_salinity_16,salinity_16,ind_seatemp_16,seatemp_16,ind_seatemp_aa,seatemp_aa,seatemp_aa_1,seatemp_aa_2,ind_sprtp,sprtp,ind_thhf,thhf,ind_thmax,thmax,ind_thtp,thtp,ind_tm01,tm01,ind_tm02,tm02,ind_tm02a,tm02a,ind_tm02b,tm02b,ind_tp,tp,ind_ts,ts,ind_winddir,winddir,winddir_1,winddir_2,ind_windgust,windgust,windgust_1,windgust_2,ind_windsp,windsp,windsp_1,windsp_2,source_file,station_year
1,1,62091,347_Wavesense  ,2024-01-22 04:00:00,0,53.46753,53.46753,53.46722,0,-5.415649,-5.415649,-5.415649,1,993.396,993.396,993.7256,1,9.33594,9.33594,9.18945,9,,1,3.2031,0,1.7188,0,2.6563,1,3.9063,1,71.48438,71.48438,72.36328,1,209.5313,0,177.1875,0,219.375,0,0.0293,0,25.0,9,,1,10.22827,10.22827,10.25024,0,33.0469,0,239.0625,0,7.8516,0,181.4063,0,6.6797,0,6.0938,0,11.7188,0,5.3906,1,11.7188,0,8.3203,1,248.5547,242.5781,248.5547,1,37.01657,42.93921,37.01657,1,28.81598,26.87973,28.81598,2024_62091_zzqc_fugrobuoy.csv,62091_2024
1,1,62092,427_Wavesense  ,2024-01-22 04:00:00,0,51.2164,51.2164,51.2164,0,-10.54626,-10.54626,-10.54626,1,1002.93,1002.93,1003.052,1,10.75195,10.75195,10.84961,9,,1,9.6094,0,8.5156,0,4.375,1,12.3047,1,66.89453,66.89453,68.16406,1,262.9688,0,262.9688,0,261.5625,0,0.0332,0,35.43098,9,,1,11.12,11.12,11.12366,0,32.6953,0,43.5938,0,14.0625,0,282.6563,0,11.6016,0,10.5469,0,13.9453,0,6.4453,1,15.1172,0,13.5938,1,276.3281,270.3516,276.3281,1,39.9779,37.35826,39.9779,1,25.62685,23.4628,25.62685,2024_62092_zzqc_fugrobuoy.csv,62092_2024
1,1,62093,189_Wavesense  ,2024-01-22 04:00:00,0,55.00424,55.00424,55.00424,0,-9.997498,-9.997498,-9.997498,1,987.3779,987.3779,987.3535,1,7.77344,7.77344,8.75,9,,1,7.7344,0,6.4063,0,4.375,1,10.6641,1,75.78125,75.78125,72.26563,1,254.5313,0,250.3125,0,268.5938,0,0.0332,0,35.43732,9,,1,10.67505,10.67505,10.67871,0,43.9453,0,187.0313,0,12.5391,0,244.6875,0,10.4297,0,9.375,0,13.3594,0,6.4453,1,13.7109,0,12.4219,1,266.4844,275.2734,266.4844,1,44.98936,48.40627,44.98936,1,32.00509,26.87973,32.00509,2024_62093_zzqc_fugrobuoy.csv,62093_2024
1,1,62094,12143_CR6      ,2024-01-22 04:00:00,0,51.69095,51.6908,51.69095,0,-6.709015,-6.709015,-6.709015,1,1000.452,1000.452,1000.403,1,9.82422,9.82422,9.92188,9,,1,7.1484,0,6.0938,0,3.6328,1,9.375,1,76.5625,76.5625,75.39063,1,247.5,0,247.5,0,244.6875,0,0.0332,9,,9,,1,9.733887,9.733887,9.732056,0,99.8438,0,163.125,0,13.3594,0,258.75,0,10.4297,0,9.4922,0,13.0078,0,6.2109,1,14.2969,0,12.4219,1,261.2109,254.1797,261.2109,1,35.5359,28.1326,35.5359,1,25.28516,17.31236,25.28516,2024_62094_zzqc_fugrobuoy.csv,62094_2024
1,1,62095,12145_CR6      ,2024-01-22 04:00:00,0,53.07507,53.07507,53.07507,0,-15.88452,-15.88452,-15.88452,1,997.3999,997.3999,997.3877,1,9.23828,9.23828,9.28711,9,,1,9.1406,0,7.9688,0,4.5703,1,13.9063,1,70.89844,70.89844,71.48438,1,268.5938,0,264.375,0,282.6563,0,0.0371,0,35.513,9,,1,11.58142,11.58142,11.57227,0,111.0938,0,271.4063,0,13.8281,0,265.7813,0,11.1328,0,10.3125,0,13.3594,0,6.7969,1,13.3594,0,12.8906,1,273.5156,258.75,273.5156,1,45.78665,45.10328,45.78665,1,25.96856,22.55163,25.96856,2024_62095_zzqc_fugrobuoy.csv,62095_2024
1,1,62091,347_Wavesense  ,2024-01-22 05:00:00,0,53.46768,53.46768,53.46738,0,-5.415649,-5.415649,-5.415649,1,994.8975,994.8975,995.0317,1,9.0918,9.0918,8.99414,9,,1,2.9688,0,1.1719,0,2.6563,1,4.5313,1,71.875,71.875,72.46094,1,215.1563,0,188.4375,0,220.7813,0,0.0332,0,25.0,9,,1,10.22095,10.22095,10.23193,0,24.9609,0,251.7188,0,6.6797,0,174.375,0,6.0938,0,5.625,0,11.7188,0,5.2734,1,8.2031,0,7.3828,1,256.2891,249.2578,256.2891,1,36.1054,38.83892,36.1054,1,27.9048,25.85465,27.9048,2024_62091_zzqc_fugrobuoy.csv,62091_2024
1,1,62092,427_Wavesense  ,2024-01-22 05:00:00,0,51.21625,51.21625,51.2164,0,-10.54626,-10.54626,-10.54626,1,1004.224,1004.224,1004.126,1,10.21484,10.21484,10.3125,9,,1,9.6094,0,8.5938,0,4.2969,1,12.1875,1,68.55469,68.55469,70.99609,1,268.5938,0,265.7813,0,274.2188,0,0.0293,0,35.43114,9,,1,11.12183,11.12183,11.12,0,34.4531,0,295.3125,0,15.7031,0,268.5938,0,11.9531,0,10.8984,0,14.0625,0,6.6797,1,16.0547,0,13.9453,1,277.0313,271.0547,277.0313,1,37.24437,40.31959,37.24437,1,25.62685,23.12112,25.62685,2024_62092_zzqc_fugrobuoy.csv,62092_2024
1,1,62093,189_Wavesense  ,2024-01-22 05:00:00,0,55.00424,55.00424,55.00424,0,-9.997498,-9.997498,-9.997498,1,988.9038,988.9038,988.7451,1,8.11523,8.11523,8.16406,9,,1,8.5156,0,7.3438,0,4.2969,1,12.6563,1,74.21875,74.21875,73.33984,1,255.9375,0,250.3125,0,274.2188,0,0.0332,0,35.43633,9,,1,10.67139,10.67139,10.66589,0,30.5859,0,316.4063,0,14.0625,0,240.4688,0,10.8984,0,9.8438,0,13.5938,0,6.4453,1,14.6484,0,13.2422,1,270.7031,265.7812,270.7031,1,43.39481,41.68635,43.39481,1,28.81598,22.43774,28.81598,2024_62093_zzqc_fugrobuoy.csv,62093_2024
1,1,62094,12143_CR6      ,2024-01-22 05:00:00,0,51.69095,51.69095,51.69095,0,-6.709015,-6.709015,-6.709015,1,1001.831,1001.831,1001.746,1,9.92188,9.92188,10.06836,9,,1,6.5625,0,5.2734,0,3.8672,1,10.9375,1,71.97266,71.97266,70.60547,1,246.0938,0,246.0938,0,243.2813,0,0.0313,9,,9,,1,9.73938,9.73938,9.737549,0,113.9063,0,201.0938,0,11.9531,0,251.7188,0,10.0781,0,9.0234,0,12.8906,0,6.4453,4,15.3516,0,11.8359,1,264.0234,256.6406,264.0234,1,38.83892,28.1326,38.83892,1,27.22142,18.10965,27.22142,2024_62094_zzqc_fugrobuoy.csv,62094_2024
1,1,62095,12145_CR6      ,2024-01-22 05:00:00,0,53.07492,53.07492,53.07477,0,-15.88425,-15.88425,-15.88425,1,998.5596,998.5596,998.4619,1,8.65234,8.65234,8.79883,9,,1,8.9063,0,7.6172,0,4.5703,1,14.0625,1,73.4375,73.4375,73.33984,1,267.1875,0,261.5625,0,281.25,0,0.0371,0,35.51292,9,,1,11.55579,11.55579,11.55029,0,151.875,0,217.9688,0,11.8359,0,258.75,0,10.6641,0,9.8438,0,13.0078,0,6.6797,1,13.3594,0,12.7734,1,271.4062,258.0469,271.4062,1,41.23077,43.9643,41.23077,1,27.9048,24.82958,27.9048,2024_62095_zzqc_fugrobuoy.csv,62095_2024
1,1,62091,347_Wavesense  ,2024-01-22 06:00:00,0,53.46768,53.46768,53.46753,0,-5.415924,-5.415924,-5.415649,1,995.752,995.752,995.9595,1,8.94531,8.94531,8.79883,9,,1,3.125,0,1.3281,0,2.8125,1,4.0625,1,71.48438,71.48438,72.07031,1,225.0,0,181.4063,0,233.4375,0,0.0352,0,25.0,9,,1,10.19714,10.19714,10.24292,0,44.2969,0,274.2188,0,5.8594,0,250.3125,0,6.0938,0,5.625,0,11.8359,0,5.1563,1,5.8594,0,7.3828,1,251.0156,246.4453,251.0156,1,33.37186,35.08033,33.37186,1,26.42414,24.82958,26.42414,2024_62091_zzqc_fugrobuoy.csv,62091_2024
1,1,62092,427_Wavesense  ,2024-01-22 06:00:00,0,51.2164,51.2164,51.21625,0,-10.54626,-10.54626,-10.54626,1,1005.176,1005.176,1004.883,1,10.60547,10.60547,10.70313,9,,1,9.2969,0,8.4375,0,3.9063,1,12.1875,1,67.28516,67.28516,69.23828,1,264.375,0,262.9688,0,265.7813,0,0.0313,0,35.43213,9,,1,11.12,11.12,11.12183,0,26.3672,0,291.0938,0,12.0703,0,267.1875,0,11.7188,0,10.6641,0,13.8281,0,6.3281,1,14.8828,0,13.3594,1,272.1094,266.4844,272.1094,1,38.38333,38.61113,38.38333,1,26.08245,21.98214,26.08245,2024_62092_zzqc_fugrobuoy.csv,62092_2024
1,1,62093,189_Wavesense  ,2024-01-22 06:00:00,0,55.00424,55.00424,55.00424,0,-9.997498,-9.997498,-9.997498,1,989.6973,989.6973,989.5996,1,9.0918,9.0918,9.0918,9,,1,9.0625,0,7.8906,0,4.4531,1,13.0078,1,68.84766,68.84766,69.72656,1,248.9063,0,244.6875,0,262.9688,0,0.0352,0,35.43404,9,,1,10.63843,10.63843,10.6311,0,31.2891,0,25.3125,0,13.7109,0,244.6875,0,11.25,0,10.1953,0,13.7109,0,6.5625,1,14.1797,0,13.2422,1,262.6172,260.5078,262.6172,1,42.71143,46.35614,42.71143,1,30.18273,25.28516,30.18273,2024_62093_zzqc_fugrobuoy.csv,62093_2024
1,1,62094,12143_CR6      ,2024-01-22 06:00:00,0,51.69095,51.69095,51.69095,0,-6.709015,-6.709015,-6.709015,1,1002.783,1002.783,1002.698,1,9.72656,9.72656,9.87305,9,,1,5.9766,0,4.8047,0,3.5156,1,8.9063,1,75.39063,75.39063,74.12109,1,248.9063,0,248.9063,0,247.5,0,0.0332,9,,9,,1,9.735718,9.735718,9.737549,0,142.0313,0,217.9688,0,15.3516,0,244.6875,0,9.9609,0,8.9063,0,13.2422,0,6.2109,4,15.3516,0,11.9531,1,266.1328,258.3984,266.1328,1,37.47215,30.86613,37.47215,1,26.65194,17.08456,26.65194,2024_62094_zzqc_fugrobuoy.csv,62094_2024
1,1,62095,12145_CR6      ,2024-01-22 06:00:00,0,53.07339,53.07339,53.07355,0,-15.8837,-15.8837,-15.8837,1,1000.012,1000.012,999.9268,1,7.62695,7.62695,7.91992,9,,1,9.2578,0,8.0859,0,4.4531,1,14.2188,1,76.17188,76.17188,73.63281,1,262.9688,0,257.3438,0,281.25,0,0.0313,0,35.51163,9,,1,11.56128,11.56128,11.54663,0,140.625,0,258.75,0,11.9531,0,255.9375,0,11.1328,0,10.0781,0,13.4766,0,6.4453,1,14.2969,0,13.0078,1,285.1172,271.0547,285.1172,1,46.47003,53.53165,46.47003,1,28.58818,27.10751,28.58818,2024_62095_zzqc_fugrobuoy.csv,62095_2024
